Date,SILVER18DECFUT O,SILVER18DECFUT H,SILVER18DECFUT L,SILVER18DECFUT C,SILVER18DECFUT V
10/30/2018 6:01:00 PM,38225,38227,38192,38192,74
10/30/2018 6:00:00 PM,38230,38235,38230,38231,9
10/30/2018 5:59:00 PM,38230,38231,38230,38230,8
10/30/2018 5:58:00 PM,38231,38237,38230,38230,11
10/30/2018 5:57:00 PM,38247,38248,38230,38231,20
10/30/2018 5:56:00 PM,38240,38249,38232,38249,17
10/30/2018 5:55:00 PM,38273,38273,38240,38240,9
10/30/2018 5:54:00 PM,38264,38273,38262,38273,8
10/30/2018 5:53:00 PM,38290,38290,38269,38269,14
10/30/2018 5:52:00 PM,38282,38295,38280,38290,37
10/30/2018 5:51:00 PM,38275,38284,38270,38282,15
10/30/2018 5:50:00 PM,38256,38275,38256,38275,53
10/30/2018 5:49:00 PM,38252,38256,38252,38256,2
10/30/2018 5:48:00 PM,38265,38265,38251,38252,3
10/30/2018 5:47:00 PM,38252,38265,38247,38265,6
10/30/2018 5:46:00 PM,38252,38252,38252,38252,1
10/30/2018 5:45:00 PM,38234,38252,38232,38252,10
10/30/2018 5:44:00 PM,38250,38250,38231,38231,27
10/30/2018 5:43:00 PM,38259,38259,38250,38250,5
10/30/2018 5:42:00 PM,38260,38266,38257,38259,12
10/30/2018 5:41:00 PM,38260,38269,38260,38264,12
10/30/2018 5:40:00 PM,38270,38270,38252,38260,8
10/30/2018 5:39:00 PM,38261,38270,38260,38270,65
10/30/2018 5:38:00 PM,38255,38261,38243,38261,32
10/30/2018 5:37:00 PM,38274,38274,38255,38255,8
10/30/2018 5:36:00 PM,38269,38274,38269,38274,5
10/30/2018 5:35:00 PM,38274,38286,38269,38269,7
10/30/2018 5:34:00 PM,38274,38274,38274,38274,2
10/30/2018 5:33:00 PM,38294,38294,38264,38274,12
10/30/2018 5:32:00 PM,38255,38294,38255,38294,72
10/30/2018 5:31:00 PM,38253,38255,38253,38255,2
10/30/2018 5:30:00 PM,38251,38255,38241,38253,14
10/30/2018 5:29:00 PM,38249,38255,38245,38251,10
10/30/2018 5:28:00 PM,38262,38262,38249,38249,10
10/30/2018 5:27:00 PM,38274,38274,38262,38262,3
10/30/2018 5:26:00 PM,38267,38274,38267,38274,4
10/30/2018 5:25:00 PM,38266,38267,38255,38267,23
10/30/2018 5:24:00 PM,38274,38274,38265,38266,3
10/30/2018 5:23:00 PM,38264,38274,38264,38274,8
10/30/2018 5:22:00 PM,38250,38278,38250,38267,10
10/30/2018 5:21:00 PM,38255,38255,38250,38250,2
10/30/2018 5:20:00 PM,38260,38266,38253,38255,3
10/30/2018 5:19:00 PM,38260,38261,38260,38260,4
10/30/2018 5:18:00 PM,38247,38260,38247,38260,3
10/30/2018 5:17:00 PM,38260,38260,38247,38247,6
10/30/2018 5:16:00 PM,38260,38260,38235,38260,8
10/30/2018 5:15:00 PM,38260,38260,38260,38260,1
10/30/2018 5:14:00 PM,38260,38260,38260,38260,0
10/30/2018 5:13:00 PM,38254,38266,38254,38260,11
10/30/2018 5:12:00 PM,38240,38260,38240,38254,3
10/30/2018 5:11:00 PM,38235,38240,38230,38240,7
10/30/2018 5:10:00 PM,38235,38242,38230,38235,18
10/30/2018 5:09:00 PM,38253,38253,38235,38235,9
10/30/2018 5:08:00 PM,38270,38270,38253,38253,6
10/30/2018 5:07:00 PM,38247,38270,38247,38270,18
10/30/2018 5:06:00 PM,38270,38270,38251,38251,5
10/30/2018 5:05:00 PM,38270,38270,38270,38270,2
10/30/2018 5:04:00 PM,38257,38270,38249,38270,10
10/30/2018 5:03:00 PM,38256,38265,38253,38257,8
10/30/2018 5:02:00 PM,38252,38259,38243,38256,11
10/30/2018 5:01:00 PM,38268,38269,38252,38252,10
10/30/2018 5:00:00 PM,38266,38268,38256,38268,19
10/30/2018 4:59:00 PM,38272,38273,38265,38266,13
10/30/2018 4:58:00 PM,38271,38286,38266,38272,27
10/30/2018 4:57:00 PM,38270,38277,38270,38271,16
10/30/2018 4:56:00 PM,38280,38288,38270,38270,21
10/30/2018 4:55:00 PM,38277,38296,38277,38287,51
10/30/2018 4:54:00 PM,38268,38277,38266,38277,12
10/30/2018 4:53:00 PM,38268,38272,38261,38268,18
10/30/2018 4:52:00 PM,38270,38273,38262,38273,16
10/30/2018 4:51:00 PM,38271,38272,38260,38270,21
10/30/2018 4:50:00 PM,38258,38280,38258,38276,27
10/30/2018 4:49:00 PM,38258,38265,38254,38258,40
10/30/2018 4:48:00 PM,38237,38260,38237,38258,39
10/30/2018 4:47:00 PM,38232,38237,38232,38237,7
10/30/2018 4:46:00 PM,38228,38232,38226,38232,10
10/30/2018 4:45:00 PM,38230,38231,38222,38228,16
10/30/2018 4:44:00 PM,38226,38231,38226,38230,14
10/30/2018 4:43:00 PM,38224,38226,38224,38226,11
10/30/2018 4:42:00 PM,38225,38227,38224,38224,4
10/30/2018 4:41:00 PM,38225,38225,38215,38224,13
10/30/2018 4:40:00 PM,38208,38226,38208,38225,8
10/30/2018 4:39:00 PM,38201,38208,38201,38208,2
10/30/2018 4:38:00 PM,38197,38201,38191,38201,6
10/30/2018 4:37:00 PM,38200,38202,38195,38197,7
10/30/2018 4:36:00 PM,38194,38200,38194,38200,1
10/30/2018 4:35:00 PM,38200,38200,38194,38194,3
10/30/2018 4:34:00 PM,38204,38204,38195,38200,16
10/30/2018 4:33:00 PM,38208,38208,38204,38204,13
10/30/2018 4:32:00 PM,38200,38208,38200,38208,1
10/30/2018 4:31:00 PM,38192,38200,38192,38200,5
10/30/2018 4:30:00 PM,38198,38198,38192,38192,4
10/30/2018 4:29:00 PM,38198,38199,38198,38198,3
10/30/2018 4:28:00 PM,38212,38213,38192,38198,26
10/30/2018 4:27:00 PM,38224,38224,38206,38212,11
10/30/2018 4:26:00 PM,38220,38225,38214,38224,24
10/30/2018 4:25:00 PM,38210,38219,38206,38219,17
10/30/2018 4:24:00 PM,38208,38214,38204,38210,18
10/30/2018 4:23:00 PM,38212,38212,38205,38208,30
10/30/2018 4:22:00 PM,38197,38213,38197,38212,22
10/30/2018 4:21:00 PM,38191,38197,38182,38197,29
10/30/2018 4:20:00 PM,38195,38199,38191,38191,5
10/30/2018 4:19:00 PM,38200,38200,38195,38195,4
10/30/2018 4:18:00 PM,38204,38204,38200,38200,3
10/30/2018 4:17:00 PM,38198,38204,38198,38204,5
10/30/2018 4:16:00 PM,38207,38207,38198,38198,20
10/30/2018 4:15:00 PM,38208,38211,38204,38207,66
10/30/2018 4:14:00 PM,38205,38207,38205,38205,26
10/30/2018 4:13:00 PM,38192,38205,38192,38205,16
10/30/2018 4:12:00 PM,38188,38199,38180,38192,23
10/30/2018 4:11:00 PM,38190,38190,38188,38188,7
10/30/2018 4:10:00 PM,38199,38199,38193,38199,4
10/30/2018 4:09:00 PM,38189,38199,38187,38199,10
10/30/2018 4:08:00 PM,38206,38206,38188,38189,28
10/30/2018 4:07:00 PM,38186,38206,38186,38206,39
10/30/2018 4:06:00 PM,38190,38196,38185,38186,18
10/30/2018 4:05:00 PM,38195,38195,38190,38190,20
10/30/2018 4:04:00 PM,38198,38203,38192,38193,21
10/30/2018 4:03:00 PM,38200,38204,38198,38198,60
10/30/2018 4:02:00 PM,38183,38201,38183,38201,46
10/30/2018 4:01:00 PM,38222,38225,38173,38183,267
10/30/2018 4:00:00 PM,38238,38242,38222,38222,56
10/30/2018 3:59:00 PM,38220,38238,38215,38238,37
10/30/2018 3:58:00 PM,38222,38224,38210,38220,66
10/30/2018 3:57:00 PM,38218,38230,38212,38222,49
10/30/2018 3:56:00 PM,38207,38218,38203,38218,84
10/30/2018 3:55:00 PM,38233,38233,38203,38207,153
10/30/2018 3:54:00 PM,38226,38239,38225,38233,69
10/30/2018 3:53:00 PM,38259,38259,38226,38226,100
10/30/2018 3:52:00 PM,38248,38260,38248,38259,68
10/30/2018 3:51:00 PM,38266,38266,38240,38251,76
10/30/2018 3:50:00 PM,38242,38244,38240,38240,24
10/30/2018 3:49:00 PM,38242,38242,38238,38242,2
10/30/2018 3:48:00 PM,38246,38262,38237,38242,14
10/30/2018 3:47:00 PM,38274,38274,38237,38246,29
10/30/2018 3:46:00 PM,38267,38274,38267,38274,2
10/30/2018 3:45:00 PM,38274,38277,38267,38267,5
10/30/2018 3:44:00 PM,38276,38281,38269,38274,19
10/30/2018 3:43:00 PM,38283,38286,38276,38276,22
10/30/2018 3:42:00 PM,38284,38285,38282,38283,8
10/30/2018 3:41:00 PM,38269,38285,38269,38284,12
10/30/2018 3:40:00 PM,38277,38282,38269,38269,11
10/30/2018 3:39:00 PM,38255,38278,38255,38277,11
10/30/2018 3:38:00 PM,38255,38255,38255,38255,1
10/30/2018 3:37:00 PM,38260,38261,38255,38255,5
10/30/2018 3:36:00 PM,38275,38275,38260,38260,6
10/30/2018 3:35:00 PM,38279,38279,38267,38275,10
10/30/2018 3:34:00 PM,38279,38280,38271,38279,17
10/30/2018 3:33:00 PM,38261,38279,38258,38279,38
10/30/2018 3:32:00 PM,38243,38263,38243,38261,16
10/30/2018 3:31:00 PM,38239,38243,38239,38243,2
10/30/2018 3:30:00 PM,38238,38249,38238,38239,8
10/30/2018 3:29:00 PM,38236,38240,38236,38238,5
10/30/2018 3:28:00 PM,38237,38240,38234,38236,34
10/30/2018 3:27:00 PM,38248,38248,38235,38237,22
10/30/2018 3:26:00 PM,38245,38249,38245,38248,27
10/30/2018 3:25:00 PM,38240,38249,38240,38245,13
10/30/2018 3:24:00 PM,38249,38249,38240,38240,9
10/30/2018 3:23:00 PM,38250,38255,38245,38245,25
10/30/2018 3:22:00 PM,38250,38256,38250,38250,2
10/30/2018 3:21:00 PM,38250,38257,38250,38250,3
10/30/2018 3:20:00 PM,38250,38250,38250,38250,0
10/30/2018 3:19:00 PM,38254,38254,38250,38250,11
10/30/2018 3:18:00 PM,38246,38254,38246,38254,4
10/30/2018 3:17:00 PM,38258,38258,38246,38246,18
10/30/2018 3:16:00 PM,38258,38258,38258,38258,1
10/30/2018 3:15:00 PM,38257,38260,38257,38258,7
10/30/2018 3:14:00 PM,38258,38258,38257,38257,1
10/30/2018 3:13:00 PM,38254,38258,38254,38258,10
10/30/2018 3:12:00 PM,38247,38254,38247,38254,1
10/30/2018 3:11:00 PM,38248,38250,38244,38247,6
10/30/2018 3:10:00 PM,38250,38255,38250,38255,2
10/30/2018 3:09:00 PM,38243,38250,38243,38250,3
10/30/2018 3:08:00 PM,38260,38260,38242,38243,21
10/30/2018 3:07:00 PM,38235,38260,38235,38260,27
10/30/2018 3:06:00 PM,38241,38241,38229,38235,14
10/30/2018 3:05:00 PM,38247,38249,38237,38241,10
10/30/2018 3:04:00 PM,38239,38250,38239,38247,2
10/30/2018 3:03:00 PM,38229,38239,38229,38239,18
10/30/2018 3:02:00 PM,38241,38241,38223,38223,12
10/30/2018 3:01:00 PM,38239,38241,38239,38241,10
10/30/2018 3:00:00 PM,38230,38239,38229,38239,6
10/30/2018 2:59:00 PM,38235,38235,38230,38230,15
10/30/2018 2:58:00 PM,38242,38253,38235,38235,12
10/30/2018 2:57:00 PM,38248,38248,38238,38242,9
10/30/2018 2:56:00 PM,38240,38257,38240,38248,14
10/30/2018 2:55:00 PM,38235,38240,38230,38240,30
10/30/2018 2:54:00 PM,38244,38244,38235,38235,9
10/30/2018 2:53:00 PM,38247,38247,38244,38244,1
10/30/2018 2:52:00 PM,38250,38257,38247,38247,17
10/30/2018 2:51:00 PM,38221,38250,38217,38250,24
10/30/2018 2:50:00 PM,38240,38240,38220,38221,44
10/30/2018 2:49:00 PM,38246,38246,38230,38240,20
10/30/2018 2:48:00 PM,38255,38255,38241,38246,49
10/30/2018 2:47:00 PM,38255,38258,38255,38255,12
10/30/2018 2:46:00 PM,38252,38255,38252,38255,4
10/30/2018 2:45:00 PM,38253,38255,38251,38252,6
10/30/2018 2:44:00 PM,38253,38253,38251,38253,34
10/30/2018 2:43:00 PM,38260,38260,38255,38255,4
10/30/2018 2:42:00 PM,38268,38268,38260,38260,4
10/30/2018 2:41:00 PM,38268,38268,38260,38268,17
10/30/2018 2:40:00 PM,38272,38278,38268,38268,39
10/30/2018 2:39:00 PM,38266,38281,38266,38272,5
10/30/2018 2:38:00 PM,38260,38276,38260,38266,20
10/30/2018 2:37:00 PM,38259,38260,38258,38260,9
10/30/2018 2:36:00 PM,38254,38259,38254,38259,5
10/30/2018 2:35:00 PM,38248,38254,38248,38254,4
10/30/2018 2:34:00 PM,38259,38259,38246,38248,9
10/30/2018 2:33:00 PM,38253,38259,38246,38259,5
10/30/2018 2:32:00 PM,38258,38268,38253,38253,8
10/30/2018 2:31:00 PM,38250,38258,38250,38258,3
10/30/2018 2:30:00 PM,38252,38257,38250,38250,6
10/30/2018 2:29:00 PM,38243,38252,38243,38252,1
10/30/2018 2:28:00 PM,38243,38243,38243,38243,0
10/30/2018 2:27:00 PM,38250,38252,38241,38243,14
10/30/2018 2:26:00 PM,38250,38250,38250,38250,0
10/30/2018 2:25:00 PM,38245,38250,38242,38250,9
10/30/2018 2:24:00 PM,38243,38243,38243,38243,0
10/30/2018 2:23:00 PM,38248,38248,38240,38243,9
10/30/2018 2:22:00 PM,38250,38250,38248,38248,1
10/30/2018 2:21:00 PM,38241,38250,38241,38250,8
10/30/2018 2:20:00 PM,38270,38270,38241,38241,6
10/30/2018 2:19:00 PM,38250,38270,38250,38270,1
10/30/2018 2:18:00 PM,38249,38250,38249,38250,3
10/30/2018 2:17:00 PM,38245,38251,38245,38245,4
10/30/2018 2:16:00 PM,38245,38247,38240,38245,10
10/30/2018 2:15:00 PM,38242,38251,38242,38245,5
10/30/2018 2:14:00 PM,38252,38269,38242,38242,24
10/30/2018 2:13:00 PM,38245,38260,38245,38252,46
10/30/2018 2:12:00 PM,38257,38257,38244,38245,14
10/30/2018 2:11:00 PM,38259,38259,38236,38257,25
10/30/2018 2:10:00 PM,38250,38259,38245,38259,11
10/30/2018 2:09:00 PM,38258,38263,38242,38250,85
10/30/2018 2:08:00 PM,38254,38278,38254,38258,43
10/30/2018 2:07:00 PM,38242,38260,38242,38254,23
10/30/2018 2:06:00 PM,38259,38259,38242,38242,49
10/30/2018 2:05:00 PM,38257,38263,38257,38259,8
10/30/2018 2:04:00 PM,38255,38261,38255,38257,13
10/30/2018 2:03:00 PM,38250,38260,38250,38255,20
10/30/2018 2:02:00 PM,38249,38250,38242,38250,10
10/30/2018 2:01:00 PM,38255,38255,38241,38249,14
10/30/2018 2:00:00 PM,38260,38262,38255,38255,10
10/30/2018 1:59:00 PM,38270,38270,38263,38270,3
10/30/2018 1:58:00 PM,38260,38270,38260,38270,10
10/30/2018 1:57:00 PM,38269,38269,38260,38260,4
10/30/2018 1:56:00 PM,38277,38282,38265,38269,18
10/30/2018 1:55:00 PM,38269,38285,38263,38277,30
10/30/2018 1:54:00 PM,38255,38270,38252,38269,33
10/30/2018 1:53:00 PM,38256,38270,38253,38255,48
10/30/2018 1:52:00 PM,38224,38256,38224,38256,12
10/30/2018 1:51:00 PM,38229,38229,38220,38224,10
10/30/2018 1:50:00 PM,38222,38229,38217,38229,20
10/30/2018 1:49:00 PM,38210,38222,38205,38222,12
10/30/2018 1:48:00 PM,38205,38211,38204,38210,37
10/30/2018 1:47:00 PM,38231,38231,38205,38206,54
10/30/2018 1:46:00 PM,38211,38235,38207,38231,90
10/30/2018 1:45:00 PM,38234,38238,38211,38211,51
10/30/2018 1:44:00 PM,38230,38235,38228,38234,12
10/30/2018 1:43:00 PM,38220,38230,38215,38230,34
10/30/2018 1:42:00 PM,38224,38229,38220,38220,16
10/30/2018 1:41:00 PM,38239,38239,38215,38224,44
10/30/2018 1:40:00 PM,38242,38250,38239,38239,10
10/30/2018 1:39:00 PM,38247,38248,38232,38242,20
10/30/2018 1:38:00 PM,38240,38247,38236,38247,11
10/30/2018 1:37:00 PM,38240,38257,38240,38240,19
10/30/2018 1:36:00 PM,38242,38256,38237,38240,18
10/30/2018 1:35:00 PM,38250,38255,38242,38242,11
10/30/2018 1:34:00 PM,38243,38250,38243,38250,11
10/30/2018 1:33:00 PM,38259,38259,38243,38243,10
10/30/2018 1:32:00 PM,38248,38259,38248,38259,45
10/30/2018 1:31:00 PM,38253,38264,38244,38248,71
10/30/2018 1:30:00 PM,38231,38254,38231,38253,24
10/30/2018 1:29:00 PM,38242,38244,38229,38231,56
10/30/2018 1:28:00 PM,38242,38244,38241,38241,24
10/30/2018 1:27:00 PM,38247,38252,38240,38242,21
10/30/2018 1:26:00 PM,38244,38254,38244,38247,9
10/30/2018 1:25:00 PM,38244,38244,38244,38244,1
10/30/2018 1:24:00 PM,38240,38254,38236,38244,15
10/30/2018 1:23:00 PM,38264,38265,38240,38240,61
10/30/2018 1:22:00 PM,38260,38272,38258,38264,19
10/30/2018 1:21:00 PM,38260,38275,38259,38260,18
10/30/2018 1:20:00 PM,38260,38263,38250,38260,29
10/30/2018 1:19:00 PM,38265,38267,38260,38260,14
10/30/2018 1:18:00 PM,38266,38273,38265,38265,11
10/30/2018 1:17:00 PM,38281,38281,38263,38266,10
10/30/2018 1:16:00 PM,38289,38289,38271,38281,11
10/30/2018 1:15:00 PM,38278,38290,38278,38289,44
10/30/2018 1:14:00 PM,38278,38279,38277,38278,13
10/30/2018 1:13:00 PM,38278,38280,38276,38280,12
10/30/2018 1:12:00 PM,38276,38279,38276,38278,10
10/30/2018 1:11:00 PM,38273,38276,38273,38276,4
10/30/2018 1:10:00 PM,38265,38278,38265,38273,24
10/30/2018 1:09:00 PM,38270,38270,38255,38261,45
10/30/2018 1:08:00 PM,38280,38280,38264,38270,28
10/30/2018 1:07:00 PM,38286,38286,38280,38280,15
10/30/2018 1:06:00 PM,38290,38294,38285,38286,41
10/30/2018 1:05:00 PM,38293,38302,38287,38290,41
10/30/2018 1:04:00 PM,38300,38309,38293,38293,27
10/30/2018 1:03:00 PM,38309,38309,38300,38300,28
10/30/2018 1:02:00 PM,38300,38310,38297,38309,82
10/30/2018 1:01:00 PM,38290,38301,38290,38300,31
10/30/2018 1:00:00 PM,38297,38297,38285,38290,6
10/30/2018 12:59:00 PM,38290,38298,38290,38298,9
10/30/2018 12:58:00 PM,38290,38294,38290,38290,12
10/30/2018 12:57:00 PM,38286,38291,38280,38290,27
10/30/2018 12:56:00 PM,38297,38300,38281,38286,19
10/30/2018 12:55:00 PM,38306,38306,38286,38297,42
10/30/2018 12:54:00 PM,38306,38307,38300,38306,6
10/30/2018 12:53:00 PM,38294,38306,38294,38306,24
10/30/2018 12:52:00 PM,38307,38307,38290,38294,14
10/30/2018 12:51:00 PM,38295,38310,38295,38307,66
10/30/2018 12:50:00 PM,38280,38298,38280,38298,78
10/30/2018 12:49:00 PM,38305,38305,38287,38291,71
10/30/2018 12:48:00 PM,38310,38311,38303,38305,34
10/30/2018 12:47:00 PM,38313,38314,38305,38310,50
10/30/2018 12:46:00 PM,38331,38331,38313,38313,34
10/30/2018 12:45:00 PM,38345,38349,38331,38331,50
10/30/2018 12:44:00 PM,38372,38375,38338,38345,50
10/30/2018 12:43:00 PM,38377,38377,38372,38372,9
10/30/2018 12:42:00 PM,38375,38377,38375,38377,1
10/30/2018 12:41:00 PM,38375,38375,38370,38375,10
10/30/2018 12:40:00 PM,38384,38384,38375,38375,7
10/30/2018 12:39:00 PM,38387,38387,38381,38384,10
10/30/2018 12:38:00 PM,38386,38388,38385,38388,7
10/30/2018 12:37:00 PM,38386,38386,38383,38386,12
10/30/2018 12:36:00 PM,38380,38386,38380,38386,7
10/30/2018 12:35:00 PM,38384,38387,38375,38380,23
10/30/2018 12:34:00 PM,38382,38390,38371,38380,30
10/30/2018 12:33:00 PM,38360,38386,38360,38382,62
10/30/2018 12:32:00 PM,38355,38360,38355,38360,54
10/30/2018 12:31:00 PM,38349,38355,38347,38355,49
10/30/2018 12:30:00 PM,38355,38355,38349,38349,17
10/30/2018 12:29:00 PM,38356,38356,38353,38355,47
10/30/2018 12:28:00 PM,38358,38358,38356,38356,3
10/30/2018 12:27:00 PM,38358,38358,38358,38358,3
10/30/2018 12:26:00 PM,38354,38359,38354,38358,23
10/30/2018 12:25:00 PM,38355,38357,38354,38354,7
10/30/2018 12:24:00 PM,38337,38355,38337,38355,27
10/30/2018 12:23:00 PM,38340,38345,38337,38337,13
10/30/2018 12:22:00 PM,38349,38349,38340,38340,20
10/30/2018 12:21:00 PM,38353,38354,38348,38351,54
10/30/2018 12:20:00 PM,38349,38353,38349,38353,12
10/30/2018 12:19:00 PM,38343,38349,38343,38349,5
10/30/2018 12:18:00 PM,38345,38347,38340,38343,19
10/30/2018 12:17:00 PM,38343,38345,38340,38345,16
10/30/2018 12:16:00 PM,38343,38345,38343,38343,13
10/30/2018 12:15:00 PM,38340,38344,38340,38343,15
10/30/2018 12:14:00 PM,38343,38352,38340,38340,7
10/30/2018 12:13:00 PM,38350,38351,38343,38343,5
10/30/2018 12:12:00 PM,38348,38350,38348,38350,4
10/30/2018 12:11:00 PM,38350,38350,38346,38348,11
10/30/2018 12:10:00 PM,38358,38358,38350,38350,15
10/30/2018 12:09:00 PM,38360,38360,38357,38357,2
10/30/2018 12:08:00 PM,38346,38360,38346,38360,10
10/30/2018 12:07:00 PM,38346,38346,38346,38346,0
10/30/2018 12:06:00 PM,38353,38353,38346,38346,12
10/30/2018 12:05:00 PM,38353,38353,38350,38353,7
10/30/2018 12:04:00 PM,38357,38357,38350,38353,19
10/30/2018 12:03:00 PM,38352,38357,38352,38357,3
10/30/2018 12:02:00 PM,38352,38352,38352,38352,0
10/30/2018 12:01:00 PM,38350,38355,38346,38352,9
10/30/2018 12:00:00 PM,38349,38353,38349,38350,4
10/30/2018 11:59:00 AM,38341,38350,38337,38349,10
10/30/2018 11:58:00 AM,38336,38341,38336,38341,10
10/30/2018 11:57:00 AM,38340,38340,38336,38336,8
10/30/2018 11:56:00 AM,38340,38340,38336,38340,9
10/30/2018 11:55:00 AM,38353,38353,38340,38340,13
10/30/2018 11:54:00 AM,38359,38359,38350,38353,12
10/30/2018 11:53:00 AM,38360,38360,38356,38359,3
10/30/2018 11:52:00 AM,38347,38360,38347,38360,22
10/30/2018 11:51:00 AM,38348,38350,38347,38347,18
10/30/2018 11:50:00 AM,38347,38348,38341,38348,16
10/30/2018 11:49:00 AM,38341,38346,38338,38346,4
10/30/2018 11:48:00 AM,38340,38341,38340,38341,5
10/30/2018 11:47:00 AM,38340,38340,38333,38340,6
10/30/2018 11:46:00 AM,38344,38344,38334,38340,24
10/30/2018 11:45:00 AM,38334,38344,38334,38344,17
10/30/2018 11:44:00 AM,38340,38340,38334,38334,19
10/30/2018 11:43:00 AM,38341,38347,38337,38340,8
10/30/2018 11:42:00 AM,38340,38346,38340,38341,12
10/30/2018 11:41:00 AM,38350,38350,38345,38345,1
10/30/2018 11:40:00 AM,38347,38350,38347,38350,3
10/30/2018 11:39:00 AM,38344,38347,38341,38347,9
10/30/2018 11:38:00 AM,38344,38344,38340,38344,10
10/30/2018 11:37:00 AM,38350,38352,38344,38344,7
10/30/2018 11:36:00 AM,38350,38352,38345,38350,11
10/30/2018 11:35:00 AM,38358,38358,38348,38350,8
10/30/2018 11:34:00 AM,38345,38359,38345,38358,15
10/30/2018 11:33:00 AM,38346,38349,38345,38345,22
10/30/2018 11:32:00 AM,38354,38354,38342,38346,64
10/30/2018 11:31:00 AM,38354,38354,38354,38354,4
10/30/2018 11:30:00 AM,38352,38359,38352,38354,16
10/30/2018 11:29:00 AM,38359,38360,38351,38352,31
10/30/2018 11:28:00 AM,38380,38380,38359,38359,30
10/30/2018 11:27:00 AM,38390,38390,38380,38380,23
10/30/2018 11:26:00 AM,38390,38394,38390,38390,6
10/30/2018 11:25:00 AM,38390,38394,38390,38390,6
10/30/2018 11:24:00 AM,38395,38395,38390,38390,39
10/30/2018 11:23:00 AM,38403,38403,38395,38395,8
10/30/2018 11:22:00 AM,38410,38410,38403,38403,4
10/30/2018 11:21:00 AM,38410,38410,38410,38410,1
10/30/2018 11:20:00 AM,38405,38410,38404,38410,16
10/30/2018 11:19:00 AM,38397,38405,38397,38405,16
10/30/2018 11:18:00 AM,38403,38403,38397,38397,2
10/30/2018 11:17:00 AM,38403,38403,38403,38403,0
10/30/2018 11:16:00 AM,38400,38408,38400,38403,9
10/30/2018 11:15:00 AM,38400,38400,38400,38400,2
10/30/2018 11:14:00 AM,38400,38402,38395,38400,9
10/30/2018 11:13:00 AM,38405,38409,38397,38400,37
10/30/2018 11:12:00 AM,38405,38405,38404,38405,21
10/30/2018 11:11:00 AM,38401,38405,38401,38405,9
10/30/2018 11:10:00 AM,38402,38402,38399,38401,8
10/30/2018 11:09:00 AM,38411,38411,38400,38402,9
10/30/2018 11:08:00 AM,38411,38411,38411,38411,0
10/30/2018 11:07:00 AM,38424,38424,38410,38411,20
10/30/2018 11:06:00 AM,38420,38424,38420,38424,38
10/30/2018 11:05:00 AM,38414,38420,38414,38420,23
10/30/2018 11:04:00 AM,38415,38415,38410,38414,17
10/30/2018 11:03:00 AM,38414,38418,38410,38418,19
10/30/2018 11:02:00 AM,38410,38414,38410,38414,3
10/30/2018 11:01:00 AM,38410,38410,38403,38410,24
10/30/2018 11:00:00 AM,38398,38410,38398,38410,45
10/30/2018 10:59:00 AM,38404,38404,38398,38398,5
10/30/2018 10:58:00 AM,38403,38404,38400,38404,3
10/30/2018 10:57:00 AM,38400,38404,38398,38403,26
10/30/2018 10:56:00 AM,38400,38400,38399,38400,34
10/30/2018 10:55:00 AM,38396,38400,38396,38400,33
10/30/2018 10:54:00 AM,38400,38400,38395,38400,26
10/30/2018 10:53:00 AM,38417,38417,38400,38400,22
10/30/2018 10:52:00 AM,38410,38417,38408,38417,8
10/30/2018 10:51:00 AM,38402,38410,38402,38410,15
10/30/2018 10:50:00 AM,38405,38405,38400,38402,10
10/30/2018 10:49:00 AM,38410,38410,38404,38405,11
10/30/2018 10:48:00 AM,38416,38418,38410,38410,10
10/30/2018 10:47:00 AM,38420,38424,38416,38416,11
10/30/2018 10:46:00 AM,38420,38420,38418,38420,4
10/30/2018 10:45:00 AM,38420,38422,38418,38422,3
10/30/2018 10:44:00 AM,38417,38421,38417,38420,11
10/30/2018 10:43:00 AM,38421,38421,38421,38421,1
10/30/2018 10:42:00 AM,38419,38421,38418,38421,10
10/30/2018 10:41:00 AM,38412,38419,38412,38419,21
10/30/2018 10:40:00 AM,38415,38417,38412,38412,8
10/30/2018 10:39:00 AM,38421,38421,38415,38415,18
10/30/2018 10:38:00 AM,38423,38423,38421,38421,4
10/30/2018 10:37:00 AM,38428,38432,38423,38423,34
10/30/2018 10:36:00 AM,38426,38430,38425,38428,12
10/30/2018 10:35:00 AM,38427,38428,38426,38426,13
10/30/2018 10:34:00 AM,38434,38434,38427,38427,6
10/30/2018 10:33:00 AM,38433,38435,38427,38434,18
10/30/2018 10:32:00 AM,38435,38437,38433,38433,13
10/30/2018 10:31:00 AM,38435,38435,38432,38435,8
10/30/2018 10:30:00 AM,38426,38435,38426,38435,3
10/30/2018 10:29:00 AM,38436,38437,38425,38426,15
10/30/2018 10:28:00 AM,38430,38436,38429,38436,5
